77 3.46714e+09 0 1e-05
77 1.48548e+09 0 1e-05
201 3.85282e+09 0 4.8e-05
201 2.33649e+09 0 0.00057
289 1.64609e+09 0 0.00057
289 1.37085e+09 0 0.00057
295 1.36031e+09 0 0.00057
295 6.2299e+08 0 0.00057
295 8.24261e+08 0 0.001
295 1.79525e+09 0 0.001
297 3.05521e+09 0 0.001
297 2.99647e+09 0 0.001
297 2.69847e+09 0 0.001
298 2.62979e+09 0 0.001
298 2.5405e+09 0 0.001
298 9.51436e+08 0 0.001
298 1.79443e+09 0 0.002
298 1.9102e+09 0 9
298 1.78868e+09 0 10
298 5.78445e+09 0 18
298 1.91921e+09 0 18
298 4.78455e+09 0 23
298 4.46065e+09 0 28
298 3.43978e+09 0 54
298 3.30165e+09 0 65
298 5.70313e+09 0 130
298 1.90146e+09 0 380
300 1.49146e+09 0 500
367 9.16247e+08 0 1000
373 6.08371e+09 0 1000
373 7.21813e+09 0 1000
422 5.75812e+09 0 1000
422 2.29028e+09 0 1500
422 1.64399e+09 0 1500
463 1.62652e+09 0 1500
473 1.44728e+09 0 1500
473 3.78121e+09 0 1500
478 8.39626e+08 0 2000
533 2.8121e+09 0 2000
533 1.14956e+09 0 2500
533 8.51858e+08 0 3000
589 2.70875e+09 0 3600
589 1.07361e+09 0 4000
618 7.93102e+08 0 4000
644 5.45791e+08 0 4000
644 1.34048e+09 0 8000
644 4.58683e+08 0 29000
