0.0556403 18.8954 77 113.272 0.00057 1.60756e+08 31107.1
0.112618 18.315 201 212.977 0.00057 8.99693e+07 28897
0.168624 18.0576 289 298.753 0.00057 6.95525e+07 27071.9
0.229723 18.025 373 380.767 0.00057 6.73245e+07 25326.9
0.314558 17.2264 473 478.601 0.00057 3.02919e+07 23248.7
0.0492844 18.6812 201 216.842 1500 1.29762e+08 28842.6
0.0725941 18.225 289 299.648 1500 8.22268e+07 27058.9
0.0993484 18.2971 373 383.261 1500 8.83748e+07 25289.2
0.13588 18.095 473 481.08 1500 7.22057e+07 23209.3
0.0234402 19.07 77 111.332 1500 1.91433e+08 31135.7
