0.0 0.0
0.000427548 0.146856
0.00202872 0.251355
0.00397401 0.374318
0.00546205 0.466551
0.00741515 0.558954
0.0097155 0.657597
0.0121337 0.750171
0.0142093 0.81817
0.0172135 0.892621
0.0209122 0.979552
0.0240389 1.0296
0.0278617 1.08601
0.0308722 1.13602
0.0343508 1.17397
0.0387581 1.21837
0.0432863 1.24448
0.0478145 1.27059
0.0518792 1.29042
0.0567578 1.31055
0.0609419 1.31819
0.0651275 1.31973
0.0700108 1.32152
0.0745452 1.32318
0.0787309 1.32472
0.0836126 1.33262
0.0877982 1.33416
0.0919886 1.31736
0.0953604 1.31859
0.0993166 1.30782
