0.000962567 60.177
0.00160428 88.4956
0.00192513 118.584
0.00256684 148.673
0.00320856 182.301
0.00385027 215.929
0.00481283 274.336
0.00705882 297.345
0.00930481 315.044
0.0128342 323.894
0.0173262 332.743
0.0211765 339.823
0.0253476 343.363
0.0295187 348.673
0.0349733 355.752
0.0388235 359.292
0.0426738 362.832
0.0465241 366.372
0.0506952 368.142
0.0548663 371.681
0.0583957 375.221
0.0616043 376.991
0.0641711 380.531
0.0673797 380.531
0.0705882 384.071
0.0734759 385.841
0.0763636 385.841
0.0789305 387.611
0.0814973 389.381
0.084385 391.15
0.0872727 392.92
0.0904813 394.69
0.0936898 396.46
0.0965775 398.23
0.0997861 398.23
0.102995 400
0.106203 400
0.109412 401.77
0.11262 403.54
0.115829 403.54
0.118717 405.31
0.121925 407.08
0.125134 408.85
0.128021 408.85
0.13123 408.85
0.134439 410.619
0.137647 412.389
