11.2891 364.598 298 4000 298 0
6.22178 -4540.6 298.627 4000 298 0
0.229571 -0.764405 299.881 4000 298 0
7.61084 13053.7 300.548 4000 298 0
22.405 1987.34 301.297 4000 298 0
23.347 -2008.26 302.6 4000 298 0
21.0475 1333.44 303.24 4000 298 0
31.2597 1383.09 304.028 4000 298 0
41.0811 667.259 306.19 4000 298 0
50.017 1029.7 308.405 4000 298 0
59.423 750.907 310 4000 298 0
70.7415 1129.96 311.696 4000 298 0
77.8735 13.1722 313.319 4000 298 0
80.8112 380.772 314.861 4000 298 0
84.7642 141.657 317.177 4000 298 0
83.5367 -517.416 319.315 4000 298 0
80.3484 -155.739 320.642 4000 298 0
81.4205 444.393 322.138 4000 298 0
85.8234 485.022 323.788 4000 298 0
88.3329 9.51183 325.361 4000 298 0
89.9754 277.633 327.639 4000 298 0
93.0605 199.181 330 4000 298 0
97.1288 312.222 332.443 4000 298 0
100.733 183.879 334.875 4000 298 0
101.858 12.6532 336.425 4000 298 0
103.076 180.155 338.728 4000 298 0
106.245 322.312 341.174 4000 298 0
107.877 -79.2177 342.776 4000 298 0
108.051 91.0026 344.275 4000 298 0
110.281 262.203 346.679 4000 298 0
112.518 102.533 349.091 4000 298 0
114.179 142.31 350.721 4000 298 0
115.847 103.667 352.356 4000 298 0
118.125 267.512 354.8 4000 298 0
119.912 19.6718 357.203 4000 298 0
120.713 73.9451 359.519 4000 298 0
122.519 218.933 361.937 4000 298 0
123.728 16.291 363.552 4000 298 0
124.439 96.1462 365.118 4000 298 0
123.74 -171.865 367.273 4000 298 0
124.564 307.055 369.598 4000 298 0
126.913 34.4828 372.091 4000 298 0
127.239 24.5142 374.357 4000 298 0
