-0.000686914 -307.518 298 29000 298 0 
-0.00043055 -272.415 298 29000 298 0 
-0.000603249 -252.566 298 29000 298 0 
-0.00081584 -228.134 298 29000 298 0 
-0.000975249 -209.812 298 29000 298 0 
-0.000559456 -193.032 298 29000 298 0 
-0.000891603 -154.858 298 29000 298 0 
-0.00101117 -141.116 298 29000 298 0 
-0.000170217 -173.199 298 29000 298 0 
-0.000648509 -118.229 298 29000 298 0 
-0.000219426 -102.977 298 29000 298 0 
-0.000365571 -86.1804 298 29000 298 0 
-0.000524994 -67.857 298 29000 298 0 
-0.000697703 -48.0077 298 29000 298 0 
-0.000321768 -26.6465 298 29000 298 0 
-0.000521045 -3.74294 298 29000 298 0 
0.00610278 9.79314 298 29000 298 0 
0.0105186 18.8358 299.064 29000 298 0 
0.0160849 24.802 300.154 29000 298 0 
0.0222132 30.7336 300.181 29000 298 0 
0.0277529 39.7832 301.332 29000 298 0 
0.0339211 41.1672 302.453 29000 298 0 
0.042337 42.4864 303.579 29000 298 0 
0.0496024 46.9166 304.752 29000 298 0 
0.0613635 51.2189 305.941 29000 298 0 
0.0709033 52.5727 308.228 29000 298 0 
0.0781422 60.1246 309.528 29000 298 0 
0.0882573 59.8752 310.669 29000 298 0 
0.103965 62.6153 313.038 29000 298 0 
0.111832 62.4376 314.182 29000 298 0 
0.121346 66.8705 315.476 29000 298 0 
0.129761 68.2359 316.681 29000 298 0 
0.138178 69.6047 317.89 29000 298 0 
0.148292 69.4387 320.202 29000 298 0 
0.15616 69.2674 321.353 29000 298 0 
0.162315 72.2811 322.647 29000 298 0 
0.169634 70.4862 322.564 29000 298 0 
0.178585 75.0672 325.107 29000 298 0 
0.18589 74.9199 326.265 29000 298 0 
0.194306 76.3106 327.503 29000 298 0 
0.203859 76.0921 328.656 29000 298 0 
0.213386 79.033 329.991 29000 298 0 
0.224611 80.4333 332.414 29000 298 0 
0.235288 80.1841 333.567 29000 298 0 
0.249337 79.9138 335.883 29000 298 0 
0.259439 81.2718 337.143 29000 298 0 
0.272337 84.231 339.694 29000 298 0 
0.283027 82.3857 340.724 29000 298 0 
0.291978 86.9902 342.248 29000 298 0 
0.302093 86.8602 344.582 29000 298 0 
0.313855 91.4014 346.133 29000 298 0 
0.32793 87.9309 348.184 29000 298 0 
0.341403 89.3073 350.647 29000 298 0 
0.359934 90.5289 353.101 29000 298 0 
0.370049 90.3015 354.248 29000 298 0 
0.377917 90.1478 355.4 29000 298 0 
0.386332 91.7067 357.892 29000 298 0 
