30.6863 3131.69 79.1506 0.00057 77 0
50.3713 2679.22 80.907 0.00057 77 0
66.8752 2037.96 82.7835 0.00057 77 0
81.5194 1880.55 85.2909 0.00057 77 0
96.6205 1989.27 87.922 0.00057 77 0
112.002 1493.19 90.6522 0.00057 77 0
124.812 1105.49 93.3868 0.00057 77 0
134.747 966.351 96.0696 0.00057 77 0
143.3 928.766 99.3035 0.00057 77 0
151.328 588.349 102.527 0.00057 77 0
157.076 436.454 105.628 0.00057 77 0
160.064 135.308 108.564 0.00057 77 0
160.878 12.0659 111.321 0.00057 77 0
159.306 -271.214 114.396 0.00057 77 0
155.706 -345.871 117.237 0.00057 77 0
151.197 -366.237 119.904 0.00057 77 0
145 -586.979 122.327 0.00057 77 0
136.667 -688.688 124.448 0.00057 77 0
125.849 -1134.42 126.211 0.00057 77 0
112.614 -1121.14 127.59 0.00057 77 0
