0 -208.864 535 0.002 535 0 
0 -2.04505 535 0.002 535 0 
1.59121e-05 15.663 535 0.002 535 0 
9.82505e-05 27.8353 535.002 0.002 535 0 
0.000246343 37.8776 535.01 0.002 535 0 
0.000476193 45.0906 535.021 0.002 535 0 
0.00075166 52.9326 535.035 0.002 535 0 
0.00100848 56.7024 535.047 0.002 535 0 
0.00126521 60.476 535.059 0.002 535 0 
0.00163491 63.4242 535.08 0.002 535 0 
0.00195875 65.7489 535.094 0.002 535 0 
0.00228086 67.3928 535.112 0.002 535 0 
0.00262615 67.638 535.13 0.002 535 0 
0.00288637 69.3617 535.145 0.002 535 0 
