8.9600e+02 2.7000e+03 2.9400e+02 2.2700e+02 1.1392e-02 1.0200e-02 5.2000e-03 -1.0000e-03 7.5950e-03 9.9000e-03 -1.0000e-03
4.3263e-05 -1.0000e-04 5.1614e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 1.3936e-03 3.1634e-01 3.5905e+01 0.0000e+00 3.5905e+01
1.5000e+00 8.9533e-01 4.5644e-01 -8.7777e-02 1.3035e+00 -1.3167e-01 -2.3114e+00 -1.9375e+00 0.0 0.0 0.0
8.9600e+02 2.7000e+03 2.9400e+02 2.3500e+02 1.1392e-02 9.9000e-03 4.4000e-03 -1.0000e-03 7.5950e-03 9.9000e-03 -1.0000e-03
4.3263e-05 -1.0000e-04 5.1614e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 1.3936e-03 3.2749e-01 3.8480e+01 0.0000e+00 3.8480e+01
1.5000e+00 8.6899e-01 3.8622e-01 -8.7777e-02 1.3035e+00 -1.3167e-01 -2.3114e+00 -1.9375e+00 0.0 0.0 0.0
8.9600e+02 2.7000e+03 2.9400e+02 3.3900e+02 1.1392e-02 8.3000e-03 2.8000e-03 -1.0000e-03 7.5950e-03 1.2800e-02 -1.0000e-03
4.3263e-05 -1.0000e-04 5.1614e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 1.3936e-03 4.7242e-01 8.0075e+01 0.0000e+00 8.0075e+01
1.5000e+00 7.2855e-01 2.4578e-01 -8.7777e-02 1.6853e+00 -1.3167e-01 -2.3114e+00 -1.9375e+00 0.0 0.0 0.0
8.9600e+02 2.7000e+03 2.9400e+02 2.1200e+02 1.5190e-02 1.3600e-02 6.5000e-03 -1.0000e-03 7.5950e-03 9.7000e-03 -1.0000e-03
5.7684e-05 -1.0000e-04 6.8818e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 1.8581e-03 3.9392e-01 4.1755e+01 0.0000e+00 4.1755e+01
2.0000e+00 8.9533e-01 4.2791e-01 -6.5833e-02 1.2772e+00 -1.3167e-01 -1.7336e+00 -1.4531e+00 0.0 0.0 0.0
8.9600e+02 2.7000e+03 2.9400e+02 2.2400e+02 1.5190e-02 1.3300e-02 6.2000e-03 -1.0000e-03 7.5950e-03 1.0300e-02 -1.0000e-03
5.7684e-05 -1.0000e-04 6.8818e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 1.8581e-03 4.1621e-01 4.6616e+01 0.0000e+00 4.6616e+01
2.0000e+00 8.7558e-01 4.0816e-01 -6.5833e-02 1.3562e+00 -1.3167e-01 -1.7336e+00 -1.4531e+00 0.0 0.0 0.0
8.9600e+02 2.7000e+03 2.9400e+02 2.4000e+02 1.5190e-02 1.2900e-02 5.7000e-03 -1.0000e-03 7.5950e-03 1.0600e-02 -1.0000e-03
5.7684e-05 -1.0000e-04 6.8818e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 1.8581e-03 4.4594e-01 5.3513e+01 0.0000e+00 5.3513e+01
2.0000e+00 8.4924e-01 3.7525e-01 -6.5833e-02 1.3957e+00 -1.3167e-01 -1.7336e+00 -1.4531e+00 0.0 0.0 0.0
8.9600e+02 2.7000e+03 2.9400e+02 2.6300e+02 1.5190e-02 1.2500e-02 5.6000e-03 -1.0000e-03 7.5950e-03 1.1400e-02 -1.0000e-03
5.7684e-05 -1.0000e-04 6.8818e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 1.8581e-03 4.8868e-01 6.4261e+01 0.0000e+00 6.4261e+01
2.0000e+00 8.2291e-01 3.6866e-01 -6.5833e-02 1.5010e+00 -1.3167e-01 -1.7336e+00 -1.4531e+00 0.0 0.0 0.0
8.9600e+02 2.7000e+03 2.9400e+02 3.2800e+02 1.5190e-02 1.1400e-02 4.8000e-03 -1.0000e-03 7.5950e-03 1.3100e-02 -1.0000e-03
5.7684e-05 -1.0000e-04 6.8818e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 1.8581e-03 6.0945e-01 9.9950e+01 0.0000e+00 9.9950e+01
2.0000e+00 7.5049e-01 3.1600e-01 -6.5833e-02 1.7248e+00 -1.3167e-01 -1.7336e+00 -1.4531e+00 0.0 0.0 0.0
8.9600e+02 2.7000e+03 2.9400e+02 2.4800e+02 2.2785e-02 1.9400e-02 8.3000e-03 -1.0000e-03 7.5950e-03 1.1100e-02 -1.0000e-03
8.6526e-05 -1.0000e-04 1.0323e-06 -1.0000e-06 -1.0000e-03 -1.0000e-03 2.7871e-03 6.9121e-01 8.5710e+01 0.0000e+00 8.5710e+01
3.0000e+00 8.5144e-01 3.6427e-01 -4.3889e-02 1.4615e+00 -1.3167e-01 -1.1557e+00 -9.6874e-01 0.0 0.0 0.0
