4.7700e+02 7.8430e+03 2.9500e+02 1.5800e+02 3.0000e-02 2.7810e-02 -1.0000e-03 -1.0000e-03 6.0000e-03 -1.0000e-03 -1.0000e-03
9.0000e-05 -1.0000e-03 8.4823e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 6.6527e-03 1.0511e+00 8.3039e+01 3.1733e+00 8.6212e+01
5.0000e+00 9.2700e-01 -3.3333e-02 -3.3333e-02 -1.6667e-01 -1.6667e-01 -1.1111e+01 -1.1789e+00 0.0 0.0 0.0
4.7700e+02 7.8430e+03 2.9500e+02 1.8100e+02 3.0000e-02 2.7210e-02 -1.0000e-03 -1.0000e-03 6.0000e-03 -1.0000e-03 -1.0000e-03
9.0000e-05 -1.0000e-03 8.4823e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 6.6527e-03 1.2041e+00 1.0897e+02 3.1733e+00 1.1215e+02
5.0000e+00 9.0700e-01 -3.3333e-02 -3.3333e-02 -1.6667e-01 -1.6667e-01 -1.1111e+01 -1.1789e+00 0.0 0.0 0.0
4.7700e+02 7.8340e+03 2.9500e+02 2.3200e+02 3.0000e-02 2.5860e-02 -1.0000e-03 -1.0000e-03 6.0000e-03 -1.0000e-03 -1.0000e-03
9.0000e-05 -1.0000e-03 8.4823e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 6.6450e-03 1.5416e+00 1.7883e+02 3.1697e+00 1.8200e+02
5.0000e+00 8.6200e-01 -3.3333e-02 -3.3333e-02 -1.6667e-01 -1.6667e-01 -1.1111e+01 -1.1789e+00 0.0 0.0 0.0
4.7700e+02 7.8450e+03 7.1500e+02 1.8300e+02 3.0000e-02 2.5920e-02 -1.0000e-03 -1.0000e-03 6.0000e-03 -1.0000e-03 -1.0000e-03
9.0000e-05 -1.0000e-03 8.4823e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 6.6544e-03 1.2177e+00 1.1142e+02 1.3363e+03 1.4477e+03
5.0000e+00 8.6400e-01 -3.3333e-02 -3.3333e-02 -1.6667e-01 -1.6667e-01 -1.1111e+01 -1.1789e+00 0.0 0.0 0.0
4.7700e+02 7.8300e+03 7.2500e+02 3.1200e+02 3.0000e-02 2.0340e-02 -1.0000e-03 -1.0000e-03 6.0000e-03 -1.0000e-03 -1.0000e-03
9.0000e-05 -1.0000e-03 8.4823e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 6.6416e-03 2.0722e+00 3.2326e+02 1.3654e+03 1.6887e+03
5.0000e+00 6.7800e-01 -3.3333e-02 -3.3333e-02 -1.6667e-01 -1.6667e-01 -1.1111e+01 -1.1789e+00 0.0 0.0 0.0
4.7700e+02 7.8400e+03 7.3200e+02 2.3700e+02 3.0000e-02 2.3820e-02 -1.0000e-03 -1.0000e-03 6.0000e-03 -1.0000e-03 -1.0000e-03
9.0000e-05 -1.0000e-03 8.4823e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 6.6501e-03 1.5761e+00 1.8677e+02 1.3894e+03 1.5761e+03
5.0000e+00 7.9400e-01 -3.3333e-02 -3.3333e-02 -1.6667e-01 -1.6667e-01 -1.1111e+01 -1.1789e+00 0.0 0.0 0.0
4.7700e+02 7.8200e+03 1.2800e+03 1.7700e+02 3.0000e-02 1.9650e-02 -1.0000e-03 -1.0000e-03 6.0000e-03 -1.0000e-03 -1.0000e-03
9.0000e-05 -1.0000e-03 8.4823e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 6.6332e-03 1.1741e+00 1.0391e+02 3.1197e+03 3.2236e+03
5.0000e+00 6.5500e-01 -3.3333e-02 -3.3333e-02 -1.6667e-01 -1.6667e-01 -1.1111e+01 -1.1789e+00 0.0 0.0 0.0
4.7700e+02 7.8370e+03 1.2850e+03 1.3600e+02 3.0000e-02 2.2860e-02 -1.0000e-03 -1.0000e-03 6.0000e-03 -1.0000e-03 -1.0000e-03
9.0000e-05 -1.0000e-03 8.4823e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 6.6476e-03 9.0407e-01 6.1477e+01 3.1424e+03 3.2038e+03
5.0000e+00 7.6200e-01 -3.3333e-02 -3.3333e-02 -1.6667e-01 -1.6667e-01 -1.1111e+01 -1.1789e+00 0.0 0.0 0.0
4.7700e+02 7.8300e+03 1.2850e+03 1.6000e+02 3.0000e-02 2.1360e-02 -1.0000e-03 -1.0000e-03 6.0000e-03 -1.0000e-03 -1.0000e-03
9.0000e-05 -1.0000e-03 8.4823e-07 -1.0000e-06 -1.0000e-03 -1.0000e-03 6.6416e-03 1.0627e+00 8.5013e+01 3.1396e+03 3.2246e+03
5.0000e+00 7.1200e-01 -3.3333e-02 -3.3333e-02 -1.6667e-01 -1.6667e-01 -1.1111e+01 -1.1789e+00 0.0 0.0 0.0
