0.000000 0.000000
5.436409 0.000000
4.711554 0.852540
4.611804 2.040725
4.581879 3.228910
4.615129 4.141866
4.585204 4.980980
4.448878 6.175878
4.312552 7.223092
4.073150 8.344149
3.870324 9.465205
3.597672 10.868203
3.388196 11.707317
3.218620 12.902215
3.152120 13.949429
2.982544 15.070486
2.952618 16.674871
0.000000 16.674871
0.000000 0.000000
