0 -486.666 298 8000 298 0
0.00191509 -418.792 298 8000 298 0
0.00807166 -400.518 298.156 8000 298 0
0.0103352 -371.185 298.209 8000 298 0
0.0127895 -363.021 298.447 8000 298 0
0.0124826 -329.011 298.285 8000 298 0
0.015994 -297.943 298.682 8000 298 0
0.0182077 -263.101 298.808 8000 298 0
0.0229588 -229.281 299.396 8000 298 0
0.0238749 -190.744 299.605 8000 298 0
0.0261052 -157.798 300.377 8000 298 0
0.0257236 -115.537 300.682 8000 298 0
0.0292433 -85.2038 300.9 8000 298 0
0.0341188 -65.0286 301.807 8000 298 0
0.0377961 -52.1458 301.922 8000 298 0
0.04149 -41.1355 302.825 8000 298 0
0.0452172 -33.7945 303.72 8000 298 0
0.0515645 -36.5983 304.496 8000 298 0
0.0567221 -47.6768 304.337 8000 298 0
0.0643838 -56.0793 305.769 8000 298 0
0.0681523 -53.3103 305.819 8000 298 0
0.0769458 -46.927 307.517 8000 298 0
0.0806563 -37.6728 307.714 8000 298 0
0.0830941 -27.5118 308.757 8000 298 0
0.0880276 -13.6042 309.078 8000 298 0
0.0929528 1.24333 310.296 8000 298 0
0.0953905 11.4662 310.55 8000 298 0
0.0990677 24.5098 311.788 8000 298 0
0.101506 34.7574 312.059 8000 298 0
0.103943 45.0555 313.282 8000 298 0
0.110183 54.4454 314.511 8000 298 0
0.116389 67.6094 315.891 8000 298 0
0.123886 77.9984 317.222 8000 298 0
0.13391 88.4192 318.588 8000 298 0
0.150373 85.868 321.543 8000 298 0
0.159249 83.1203 322.441 8000 298 0
0.17192 80.4501 324.335 8000 298 0
0.187077 82.6039 327.443 8000 298 0
0.195845 92.213 328.938 8000 298 0
0.20463 100.061 331.397 8000 298 0
0.209597 110.584 331.969 8000 298 0
0.219622 121.401 334.678 8000 298 0
0.227101 134.064 336.483 8000 298 0
0.234605 143.883 338.154 8000 298 0
0.24339 151.991 340.85 8000 298 0
0.249638 160.93 342.53 8000 298 0
0.259712 166.001 343.98 8000 298 0
0.267341 161.318 344.783 8000 298 0
0.276258 153.882 346.479 8000 298 0
0.285136 151.126 347.378 8000 298 0
0.294094 138.731 348.626 8000 298 0
0.299268 125.016 347.588 8000 298 0
0.301914 111.465 347.591 8000 298 0
0.30584 95.8459 346.378 8000 298 0
0.311055 77.4383 345.922 8000 298 0
0.313701 63.9015 345.8 8000 298 0
0.315081 50.316 344.693 8000 298 0
0.31895 41.639 344.906 8000 298 0
