7.80516352e-07 1 1 1.67862123e+08 5.51368521e+08
1.59176793e-06 1 1 3.28187289e+08 9.73711685e+08
2.40160186e-06 1 1 3.37578704e+08 1.09336435e+09
3.21121369e-06 1 1 3.48378361e+08 9.21228719e+08
4.02076371e-06 1 1 3.60773057e+08 5.84418689e+08
4.82985092e-06 1 1 3.72912947e+08 3.76374436e+08
5.63804028e-06 1 1 3.82664061e+08 4.35759974e+08
6.44522375e-06 1 1 3.88672821e+08 4.57149335e+08
7.25166852e-06 1 1 3.90865944e+08 3.97045849e+08
8.05787484e-06 1 1 3.90172635e+08 4.54857431e+08
8.86432964e-06 1 1 3.88212857e+08 6.75389709e+08
9.67142020e-06 1 1 3.86828629e+08 8.56631309e+08
1.04793001e-05 1 1 3.87467570e+08 8.77640435e+08
1.12878332e-05 1 1 3.90709859e+08 7.26668730e+08
1.20966488e-05 1 1 3.95897942e+08 5.18447467e+08
1.29052571e-05 1 1 4.01454856e+08 4.09303288e+08
1.37133302e-05 1 1 4.05765005e+08 4.09546272e+08
1.45208235e-05 1 1 4.07887057e+08 4.09608926e+08
1.53279465e-05 1 1 4.07812046e+08 4.21442223e+08
1.61350342e-05 1 1 4.06206342e+08 5.17141340e+08
1.69423936e-05 1 1 4.04163564e+08 6.59292068e+08
1.77502449e-05 1 1 4.02868207e+08 7.48816857e+08
1.85586356e-05 1 1 4.03180031e+08 7.29717182e+08
1.93674230e-05 1 1 4.05294963e+08 6.15340168e+08
2.01763270e-05 1 1 4.08557613e+08 4.90668064e+08
2.09850294e-05 1 1 4.11807823e+08 4.28094704e+08
2.17933606e-05 1 1 4.14028805e+08 4.17483670e+08
2.26013438e-05 1 1 4.14745242e+08 4.24780418e+08
2.34091547e-05 1 1 4.14076077e+08 4.63284257e+08
2.42170206e-05 1 1 4.12563975e+08 5.45245215e+08
2.50251407e-05 1 1 4.11000316e+08 6.32058160e+08
2.58336348e-05 1 1 4.10167632e+08 6.70850241e+08
2.66424964e-05 1 1 4.10548518e+08 6.38202400e+08
2.74515955e-05 1 1 4.12104609e+08 5.57401374e+08
2.82607236e-05 1 1 4.14252083e+08 4.82088725e+08
2.90696862e-05 1 1 4.16180386e+08 4.44253319e+08
2.98784044e-05 1 1 4.17278635e+08 4.37524978e+08
3.06869276e-05 1 1 4.17345182e+08 4.52017878e+08
3.14953938e-05 1 1 4.16544110e+08 4.92428737e+08
3.23039539e-05 1 1 4.15299170e+08 5.52220148e+08
3.31127346e-05 1 1 4.14175241e+08 6.02952511e+08
3.39217963e-05 1 1 4.13679280e+08 6.15943728e+08
3.47311094e-05 1 1 4.14065865e+08 5.83552174e+08
3.55405665e-05 1 1 4.15193208e+08 5.28062699e+08
3.63500177e-05 1 1 4.16581706e+08 4.81368334e+08
3.71593475e-05 1 1 4.17683557e+08 4.58583361e+08
3.79685262e-05 1 1 4.18143197e+08 4.57512984e+08
3.87776084e-05 1 1 4.17901837e+08 4.74442879e+08
3.95866974e-05 1 1 4.17124417e+08 5.08596883e+08
4.03958934e-05 1 1 4.16136061e+08 5.49542872e+08
4.12052747e-05 1 1 4.15334045e+08 5.77950906e+08
4.20148676e-05 1 1 4.15039805e+08 5.78554320e+08
4.28246357e-05 1 1 4.15371501e+08 5.50861332e+08
4.36344941e-05 1 1 4.16154679e+08 5.12804965e+08
4.44443378e-05 1 1 4.17014474e+08 4.83254831e+08
4.52541004e-05 1 1 4.17588384e+08 4.70213587e+08
4.60637782e-05 1 1 4.17679629e+08 4.73061556e+08
4.68734218e-05 1 1 4.17289801e+08 4.89787254e+08
4.76831054e-05 1 1 4.16571754e+08 5.16733499e+08
4.84928986e-05 1 1 4.15782095e+08 5.43974501e+08
4.93028482e-05 1 1 4.15200239e+08 5.58707048e+08
5.01129602e-05 1 1 4.15022353e+08 5.53277896e+08
5.09231973e-05 1 1 4.15282479e+08 5.30438815e+08
5.17334932e-05 1 1 4.15803042e+08 5.03891992e+08
5.25437756e-05 1 1 4.16296957e+08 4.85093035e+08
5.33540089e-05 1 1 4.16528732e+08 4.78523561e+08
5.41642032e-05 1 1 4.16400388e+08 4.83623924e+08
5.49744025e-05 1 1 4.15943414e+08 4.98732938e+08
5.57846601e-05 1 1 4.15292043e+08 5.19285755e+08
5.65950240e-05 1 1 4.14647016e+08 5.37074510e+08
5.74055209e-05 1 1 4.14204418e+08 5.43774623e+08
5.82161460e-05 1 1 4.14079389e+08 5.35947633e+08
5.90268644e-05 1 1 4.14253800e+08 5.17760871e+08
5.98376246e-05 1 1 4.14567425e+08 4.98971858e+08
6.06483787e-05 1 1 4.14808813e+08 4.86867442e+08
6.14591094e-05 1 1 4.14826534e+08 4.84094875e+08
6.22698318e-05 1 1 4.14576156e+08 4.89978138e+08
6.30805822e-05 1 1 4.14100173e+08 5.02815692e+08
