0.07092 21.129 258 258 0.0002 1500 81.121
0.08333 20.986 298 298 0.0002 1300 79.745
0.10779 21.254 373 373 0.0002 1700 77.164
0.036227 20.212 298 320 500 600 79.183
0.075873 20.05 573 591 500 510 69.826
0.11153 19.552 773 785 500 310 63.096
0.037964 20.618 298 371 1500 900 77.886
0.070669 20.367 573 614 1500 700 69.246
0.14023 20.03 973 988 1500 500 56.154
0.098146 20.125 773 815 2500 550 62.342
0.13342 20.088 973 995 2500 530 55.989
