19.8901 8330.58 298.9 2000 298 0
45.7238 6126.28 299.421 2000 298 0
68.3331 3860.46 299.988 2000 298 0
83.4171 1844.11 300.9 2000 298 0
95.2797 2221.3 301.839 2000 298 0
106.083 1388.62 302.807 2000 298 0
115.836 1478.14 303.982 2000 298 0
124.498 977.607 304.993 2000 298 0
129.933 742.515 305.988 2000 298 0
134.298 735.224 306.983 2000 298 0
138.673 701.74 307.993 2000 298 0
143.06 738.96 309.015 2000 298 0
147.459 705.562 310.052 2000 298 0
150.77 369.721 311.075 2000 298 0
154.099 755.729 312.111 2000 298 0
158.543 856.761 313.185 2000 298 0
160.763 2.68952 314.016 2000 298 0
161.879 373.756 314.822 2000 298 0
165.241 762.864 315.893 2000 298 0
169.747 677.24 317.205 2000 298 0
