0.077194 18.8969 77 109 0.00057 1.61e+008 31170.3
0.0475863 19.0885 77 111 1500 1.95e+008 31140.6
0.159769 18.3799 201 209.5 0.00057 9.6e+007 28946.1
0.0999371 18.6907 201 216 1500 1.31e+008 28854.4
0.145753 18.2871 289 296 1500 8.75e+007 27111.9
0.241951 18.133 289 297 0.00057 7.5e+007 27097.4
0.237093 17.312 298 300 0.002 3.3e+007 26994.5
0.175785 18.3373 297 302 28 9.2e+007 26972.1
0.17022 18.133 297 302 65 7.5e+007 26972.1
0.24515 18.9407 294 304 0.001 1.682e+008 26962.7
0.153806 18.8997 294 305 1000 1.61443e+008 26948.1
0.155133 18.683 298 307 1000 1.3e+008 26892.8
0.249278 18.5691 300 308 0.001 1.16e+008 26865.1
0.182759 18.603 295 308 18 1.2e+008 26897.8
0.271673 18.3373 297 310 4.8e-005 9.2e+007 26855.5
0.246144 18.5604 295 310 0.002 1.15e+008 26868.5
0.150806 18.4106 298 316 4000 9.9e+007 26761
0.157954 19.0085 298 320 2000 1.8e+008 26702.1
0.154646 18.9513 298 321.5 3600 1.7e+008 26679.9
0.171263 19.1385 298 322.5 380 2.05e+008 26665.2
0.263451 18.9513 298 323 0.001 1.7e+008 26657.8
0.270019 18.603 295 330 0.001 1.2e+008 26573
0.164966 18.9803 295 335 2500 1.75e+008 26498.2
0.166751 18.534 298 335 2000 1.12e+008 26479.1
0.178361 19.3168 298 337 500 2.45e+008 26449.2
0.161427 18.9275 298 344 8000 1.66e+008 26343.8
0.168222 18.516 298 346.5 4000 1.1e+008 26306
0.181172 18.6438 298 350 1000 1.25e+008 26252.9
0.172528 18.603 298 350 3000 1.2e+008 26252.9
0.158952 18.3902 298 358 29000 9.7e+007 26130.9
0.319857 18.5777 367 374.5 0.001 1.17e+008 25457.6
0.3148 16.6487 373 375 0.002 1.7e+007 25413.7
0.185139 18.6597 298 375 4000 1.27e+008 25868.3
0.329988 18.1975 373 379 0.00057 8e+007 25353.5
0.200858 18.3902 373 381 1500 9.7e+007 25323.4
0.369904 17.4264 422 423 0.002 3.7e+007 24396.3
0.384371 18.1722 422 429.5 0.001 7.8e+007 24295.9
0.384941 18.5429 422 430 0.001 1.13e+008 24288.2
0.289807 18.0052 422 430 9 6.6e+007 24288.2
0.386083 18.8293 422 431 0.001 1.50478e+008 24272.7
0.378819 18.8892 422 431 0.002 1.5977e+008 24272.7
0.354689 18.9148 422 431 0.02 1.63913e+008 24272.7
0.339526 18.8247 422 431 0.085 1.49784e+008 24272.7
0.291696 19.0055 422 431.5 8.5 1.79462e+008 24264.9
0.278461 18.9177 422 431.5 30 1.64384e+008 24264.9
0.241873 19.0074 422 431.8 1000 1.79806e+008 24260.3
0.31362 18.8972 422 432 1.1 1.61042e+008 24257.2
0.271366 18.7134 463 468.5 1000 1.34e+008 23461.4
0.438847 16.9936 477 478 0.002 2.4e+007 23237.4
0.4562 17.3419 473 480 0.00057 3.4e+007 23226.5
0.276277 18.1975 473 480.5 1500 8e+007 23218.5
0.456099 18.4106 478 485 0.001 9.9e+007 23120.9
0.447518 18.852 478 485 0.002 1.53931e+008 23120.9
0.456727 18.66 478 485.5 0.001 1.2704e+008 23112.9
0.408791 18.8655 478 486 0.05 1.56022e+008 23104.9
0.375172 18.8582 478 486 0.75 1.54888e+008 23104.9
0.352105 18.9903 478 486.5 5 1.76762e+008 23096.9
0.330284 18.9914 478 487 30 1.76953e+008 23088.9
0.287945 18.9996 478 487 900 1.78416e+008 23088.9
0.286634 18.953 478 487 1000 1.7028e+008 23088.9
0.519414 17.1477 535 536 0.002 2.8e+007 22015.3
0.388419 18.6438 533 536 18 1.25e+008 22024.6
0.598405 18.3588 533 538 1e-005 9.4e+007 21991.8
0.363793 18.5604 533 540 130 1.15e+008 21958.9
0.573591 18.153 561 565 0.001 7.65188e+007 21417.4
0.5628 18.4303 561 565 0.002 1.00969e+008 21417.4
0.527219 18.4812 561 565.2 0.02 1.06241e+008 21414.1
0.510496 18.4562 561 565.5 0.06 1.03612e+008 21409.1
0.505323 18.428 561 565.7 0.085 1.00731e+008 21405.7
0.496718 18.4084 561 565.9 0.15 9.87759e+007 21402.4
0.472799 18.6645 561 566 0.7 1.27617e+008 21400.7
0.464386 18.6561 561 566 1.2 1.26549e+008 21400.7
0.406687 18.6732 561 566.5 50 1.28723e+008 21392.4
0.359867 18.6279 561 566.5 1000 1.23024e+008 21392.4
0.357683 18.6216 561 566.5 1150 1.22248e+008 21392.4
0.614466 15.895 589 590 0.001 8e+006 20877.4
0.602905 17.7858 589 590 0.002 5.3e+007 20877.4
0.460849 17.2495 589 590 10 3.1e+007 20877.4
0.417631 18.6907 618 621.5 1000 1.31e+008 20223.2
0.800134 17.6867 644 645 1e-005 4.8e+007 19718.4
0.697849 17.2167 644 645 0.002 3e+007 19718.4
0.50577 18.2582 644 649 54 8.5e+007 19648.3
0.523682 18.4207 644 650 23 1e+008 19630.7
