0 -410.047 367 0.001 367 0
-0.000952402 -5.28398 367 0.001 367 0
0.00384179 9.90764 367.333 0.001 367 0
0.0162693 43.1804 368.619 0.001 367 0
0.0353731 83.1913 370.714 0.001 367 0
0.0635656 117.171 374.294 0.001 367 0
0.0688586 115.961 374.898 0.001 367 0
0.0730792 104.872 375.341 0.001 367 0
0.0770663 85.6616 375.425 0.001 367 0
0.0804765 61.988 375.4 0.001 367 0
0.0836261 33.4085 375.074 0.001 367 0
0.0858178 8.02375 374.949 0.001 367 0
0.0875681 -19.0129 374.597 0.001 367 0
0.0891005 -60.5746 373.939 0.001 367 0
