8.17236801e-07 1 1 0 0.00000000e+00
1.64920199e-06 1 1 0 2.46524140e-04
3.31184110e-06 1 1 0 2.44054360e-03
4.97395133e-06 1 1 0 5.24740264e-03
6.63495174e-06 1 1 0 7.83809602e-03
7.46507185e-06 1 1 0 8.95522389e-03
9.12532728e-06 1 1 0 1.10293744e-02
1.07863952e-05 1 1 0 1.33225522e-02
1.24480989e-05 1 1 0 1.60135562e-02
1.32788582e-05 1 1 0 1.73720719e-02
1.49398399e-05 1 1 0 1.98542559e-02
1.66005507e-05 1 1 0 2.20893369e-02
1.82617354e-05 1 1 0 2.43973192e-02
1.90925649e-05 1 1 0 2.56600871e-02
2.07543421e-05 1 1 0 2.83167993e-02
2.24157632e-05 1 1 0 3.08542842e-02
2.40769138e-05 1 1 0 3.31972324e-02
2.57383111e-05 1 1 0 3.55339614e-02
2.65691848e-05 1 1 0 3.67749278e-02
2.82311133e-05 1 1 0 3.93632840e-02
2.98928892e-05 1 1 0 4.19167488e-02
3.15544445e-05 1 1 0 4.43277769e-02
3.23852446e-05 1 1 0 4.55078262e-02
3.40470749e-05 1 1 0 4.79192890e-02
3.57091790e-05 1 1 0 5.04562252e-02
3.73712607e-05 1 1 0 5.30065563e-02
3.82022357e-05 1 1 0 5.42455640e-02
3.98641516e-05 1 1 0 5.66630731e-02
4.15262258e-05 1 1 0 5.90823054e-02
4.31885315e-05 1 1 0 6.15904745e-02
4.40197203e-05 1 1 0 6.28628452e-02
4.56820389e-05 1 1 0 6.53779814e-02
4.73442923e-05 1 1 0 6.78263976e-02
4.90066416e-05 1 1 0 7.02585464e-02
5.06691778e-05 1 1 0 7.27423216e-02
5.15004918e-05 1 1 0 7.40043464e-02
5.31631118e-05 1 1 0 7.65207752e-02
5.48256910e-05 1 1 0 7.89902119e-02
5.64883287e-05 1 1 0 8.14359563e-02
5.73197020e-05 1 1 0 8.26669354e-02
5.89825554e-05 1 1 0 8.51668872e-02
6.06454644e-05 1 1 0 8.76798802e-02
6.23083589e-05 1 1 0 9.01627261e-02
6.31398148e-05 1 1 0 9.13926566e-02
6.48028004e-05 1 1 0 9.38517276e-02
6.64659145e-05 1 1 0 9.63408090e-02
6.81291066e-05 1 1 0 9.88515926e-02
6.89607076e-05 1 1 0 1.00100741e-01
7.06239169e-05 1 1 0 1.02578618e-01
7.22871888e-05 1 1 0 1.05043591e-01
7.39505721e-05 1 1 0 1.07524538e-01
7.56140448e-05 1 1 0 1.10031425e-01
7.64457949e-05 1 1 0 1.11281997e-01
7.81093079e-05 1 1 0 1.13767906e-01
7.97728707e-05 1 1 0 1.16238846e-01
8.14365293e-05 1 1 0 1.18717010e-01
8.22683965e-05 1 1 0 1.19965510e-01
8.39321794e-05 1 1 0 1.22469100e-01
8.55959933e-05 1 1 0 1.24960664e-01
8.72598496e-05 1 1 0 1.27437114e-01
8.80918070e-05 1 1 0 1.28674450e-01
8.97557955e-05 1 1 0 1.31158994e-01
9.14198654e-05 1 1 0 1.33661180e-01
9.30839781e-05 1 1 0 1.36156692e-01
9.39160474e-05 1 1 0 1.37399087e-01
9.55802306e-05 1 1 0 1.39876799e-01
9.72445001e-05 1 1 0 1.42359221e-01
9.89088557e-05 1 1 0 1.44856545e-01
9.97410557e-05 1 1 0 1.46106570e-01
1.01405484e-04 1 1 0 1.48599502e-01
1.03069959e-04 1 1 0 1.51080940e-01
1.04734512e-04 1 1 0 1.53562440e-01
1.06399152e-04 1 1 0 1.56055409e-01
1.07231499e-04 1 1 0 1.57306452e-01
1.08896224e-04 1 1 0 1.59802727e-01
1.10560994e-04 1 1 0 1.62288032e-01
1.12225833e-04 1 1 0 1.64769622e-01
1.13058285e-04 1 1 0 1.66013269e-01
1.14723250e-04 1 1 0 1.68510141e-01
1.16388272e-04 1 1 0 1.71008687e-01
1.18053337e-04 1 1 0 1.73498030e-01
1.18885891e-04 1 1 0 1.74739450e-01
1.20551058e-04 1 1 0 1.77223421e-01
1.22216310e-04 1 1 0 1.79716845e-01
1.23881627e-04 1 1 0 1.82217255e-01
1.24714303e-04 1 1 0 1.83465082e-01
1.26379690e-04 1 1 0 1.85953189e-01
1.28045144e-04 1 1 0 1.88437232e-01
1.29710683e-04 1 1 0 1.90928366e-01
1.30543480e-04 1 1 0 1.92177546e-01
1.32209118e-04 1 1 0 1.94676962e-01
1.33874801e-04 1 1 0 1.97168630e-01
1.35540544e-04 1 1 0 1.99653652e-01
1.37206368e-04 1 1 0 2.02142788e-01
1.38039310e-04 1 1 0 2.03391031e-01
1.39705243e-04 1 1 0 2.05891245e-01
1.41371223e-04 1 1 0 2.08386311e-01
1.43037257e-04 1 1 0 2.10873198e-01
1.43870302e-04 1 1 0 2.12116275e-01
1.45536454e-04 1 1 0 2.14608093e-01
1.47202680e-04 1 1 0 2.17107933e-01
