0.000641711 100.885
0.000962567 130.973
0.00192513 152.212
0.00256684 178.761
0.00352941 198.23
0.00481283 224.779
0.00545455 242.478
0.0057754 263.717
0.00705882 284.956
0.00770053 300.885
0.00898396 320.354
0.00962567 334.513
0.0112299 348.673
0.0131551 361.062
0.0157219 368.142
0.0179679 369.912
0.0205348 369.912
0.0231016 368.142
0.0253476 362.832
0.0285561 359.292
0.0301604 353.982
0.0330481 357.522
0.0346524 361.062
0.0365775 364.602
0.037861 369.912
0.0397861 376.991
0.0420321 380.531
0.0449198 384.071
0.0465241 384.071
0.0487701 382.301
0.0503743 382.301
0.0529412 380.531
0.0558289 380.531
0.0583957 380.531
0.06 387.611
0.0625668 392.92
0.0654545 400
0.0680214 401.77
0.0702674 401.77
0.0728342 401.77
0.0757219 396.46
0.0776471 392.92
0.0802139 394.69
0.0831016 401.77
0.0853476 408.85
0.0908021 415.929
0.0927273 414.159
0.095615 410.619
0.097861 408.85
0.100428 412.389
0.102032 414.159
0.105241 417.699
0.107487 419.469
0.110053 423.009
0.11262 419.469
0.11615 414.159
0.120321 415.929
0.122567 417.699
0.125134 421.239
0.127701 423.009
0.130267 423.009
0.133476 423.009
0.135722 421.239
